transaction_id,date,pharmacy_id,pharmacy_name,area,drug_name,category,quantity,unit_price_inr,total_inr,otc_or_rx
TXN003818,2025-10-17,PH003,Dadar MedPlus,Dadar,Opraz 20mg Capsule,Gastrointestinal,3,4.01,12.03,OTC
TXN003819,2025-10-17,PH012,Worli Generic Aid,Worli,Rabe D 10 mg/20 mg Tablet,Gastrointestinal,2,6.89,13.78,OTC
TXN003820,2025-10-17,PH009,Malad City Chemist,Malad,Azymake 500mg Tablet,Antibiotic,5,17.87,89.35,Rx
TXN003821,2025-10-17,PH002,Bandra Apollo Pharmacy,Bandra,Tripanta D 30mg/40mg Capsule SR,Gastrointestinal,5,8.54,42.7,OTC
TXN003822,2025-10-17,PH002,Bandra Apollo Pharmacy,Bandra,L-Thyro 75 Tablet,Hormonal,2,1.4,2.8,Rx
TXN003823,2025-10-17,PH006,Borivali Apollo Pharmacy,Borivali,Ramveda-H 2.5mg/12.5mg Tablet,Cardiovascular,1,5.76,5.76,Rx
TXN003824,2025-10-17,PH004,Powai MedPlus,Powai,Vistatel H 40mg/12.5mg Tablet,Cardiovascular,1,5.84,5.84,Rx
TXN003825,2025-10-17,PH007,Thane City Chemist,Thane,Diclocas 75mg Injection,Analgesic,3,15.01,45.03,Rx
TXN003826,2025-10-17,PH004,Powai MedPlus,Powai,Lemocit AM 5mg/60mg Tablet,Antihistamine,1,7.84,7.84,OTC
TXN003827,2025-10-17,PH002,Bandra Apollo Pharmacy,Bandra,Thyrolix 100mcg Tablet,Hormonal,1,1.3,1.3,Rx
TXN003828,2025-10-17,PH001,Andheri MedPlus,Andheri,Corty liv Plus Tablet,Antihistamine,3,4.44,13.32,OTC
TXN003829,2025-10-17,PH007,Thane City Chemist,Thane,Irovis Injection,Supplement,2,54.47,108.94,Rx
TXN003830,2025-10-17,PH009,Malad City Chemist,Malad,Thyronorm 88mcg Tablet,Hormonal,5,1.99,9.95,Rx
TXN003831,2025-10-17,PH001,Andheri MedPlus,Andheri,Keygraf 1 Capsule,Dermatological,2,44.69,89.38,OTC
TXN003832,2025-10-17,PH001,Andheri MedPlus,Andheri,New Sunbless C Tablet,Supplement,2,14.56,29.12,OTC
TXN003833,2025-10-17,PH004,Powai MedPlus,Powai,Clofresh GM Neo Cream,Dermatological,1,4.85,4.85,OTC
TXN003834,2025-10-17,PH001,Andheri MedPlus,Andheri,Nam Safe Plus Syrup,Analgesic,3,0.63,1.89,OTC
TXN003835,2025-10-18,PH001,Andheri MedPlus,Andheri,Ayubact 250mg Tablet,Antibiotic,1,11.42,11.42,Rx
TXN003836,2025-10-18,PH008,Goregaon Apollo Pharmacy,Goregaon,Livozy 10mg Tablet,Antihistamine,3,5.56,16.68,OTC
TXN003837,2025-10-18,PH005,Chembur MedPlus,Chembur,Napuse 250mg/10mg Tablet,Analgesic,5,4.52,22.6,OTC
TXN003838,2025-10-18,PH006,Borivali Apollo Pharmacy,Borivali,Bilopine 5 Tablet,Cardiovascular,3,3.12,9.36,Rx
TXN003839,2025-10-18,PH010,Vile Parle Generic Aid,Vile Parle,Budesule 0.5mg Respules,Respiratory,1,13.15,13.15,OTC
TXN003840,2025-10-18,PH004,Powai MedPlus,Powai,Zoryl MP 1 Forte Tablet SR,Antidiabetic,4,12.09,48.36,Rx
TXN003841,2025-10-18,PH003,Dadar MedPlus,Dadar,Thyrosoft 25mcg Tablet,Hormonal,1,1.23,1.23,Rx
TXN003842,2025-10-18,PH007,Thane City Chemist,Thane,Zolorest-FX Tablet,Neurological,3,7.16,21.48,Rx
TXN003843,2025-10-18,PH011,Kurla MedPlus,Kurla,Sanzone 1000mg Injection,Antibiotic,5,49.3,246.5,Rx
TXN003844,2025-10-18,PH011,Kurla MedPlus,Kurla,Nam Safe Plus Syrup,Analgesic,4,0.71,2.84,OTC
TXN003845,2025-10-18,PH002,Bandra Apollo Pharmacy,Bandra,Sysvog 0.3mg Tablet,Antidiabetic,2,4.78,9.56,Rx
TXN003846,2025-10-18,PH009,Malad City Chemist,Malad,Mdeys L 5mg/10mg Tablet,Antihistamine,2,10.15,20.3,OTC
TXN003847,2025-10-18,PH008,Goregaon Apollo Pharmacy,Goregaon,Axifer 100mg Injection,Supplement,2,80.74,161.48,Rx
TXN003848,2025-10-18,PH012,Worli Generic Aid,Worli,Clofresh GM Neo Cream,Dermatological,1,4.3,4.3,OTC
TXN003849,2025-10-18,PH006,Borivali Apollo Pharmacy,Borivali,Fenexia 120mg Tablet,Antihistamine,2,9.89,19.78,OTC
TXN003850,2025-10-18,PH008,Goregaon Apollo Pharmacy,Goregaon,Caldovis 500mg Capsule,Supplement,5,11.87,59.35,OTC
TXN003851,2025-10-18,PH005,Chembur MedPlus,Chembur,Hartek 5 Tablet,Cardiovascular,2,17.7,35.4,Rx
TXN003852,2025-10-18,PH009,Malad City Chemist,Malad,Zoryl MP 1 Forte Tablet SR,Antidiabetic,3,12.22,36.66,Rx
TXN003853,2025-10-18,PH011,Kurla MedPlus,Kurla,Vogtid 0.3mg Tablet MD,Antidiabetic,1,8.6,8.6,Rx
TXN003854,2025-10-18,PH009,Malad City Chemist,Malad,Glimiprex 3 Tablet,Antidiabetic,3,7.54,22.62,Rx
TXN003855,2025-10-18,PH006,Borivali Apollo Pharmacy,Borivali,Unicontin-E 400 Tablet CR,Respiratory,3,21.39,64.17,OTC
TXN003856,2025-10-18,PH009,Malad City Chemist,Malad,Depnuf 40mg Capsule,Neurological,5,5.5,27.5,Rx
TXN003857,2025-10-18,PH002,Bandra Apollo Pharmacy,Bandra,PAINE 50MG CAPSULE,Analgesic,4,6.08,24.32,OTC
TXN003858,2025-10-18,PH006,Borivali Apollo Pharmacy,Borivali,Rabizer-D 10mg/20mg Tablet,Gastrointestinal,2,4.91,9.82,OTC
TXN003859,2025-10-18,PH012,Worli Generic Aid,Worli,Thyrine 100mcg Tablet,Hormonal,4,1.41,5.64,Rx
TXN003860,2025-10-18,PH008,Goregaon Apollo Pharmacy,Goregaon,Tenlifast M 1000mg/20mg Tablet,Antidiabetic,2,16.38,32.76,Rx
TXN003861,2025-10-18,PH002,Bandra Apollo Pharmacy,Bandra,Fexodive 180mg Tablet,Antihistamine,3,13.52,40.56,OTC
TXN003862,2025-10-19,PH003,Dadar MedPlus,Dadar,Ketokem Medicated Anti-fungal Soap,Dermatological,5,1.51,7.55,OTC
TXN003863,2025-10-19,PH009,Malad City Chemist,Malad,Lemocit AM 5mg/60mg Tablet,Antihistamine,3,8.67,26.01,OTC
TXN003864,2025-10-19,PH005,Chembur MedPlus,Chembur,Sioneuron Forte Injection,Supplement,5,3.93,19.65,Rx
TXN003865,2025-10-19,PH009,Malad City Chemist,Malad,Eolist M 5mg/10mg Tablet,Antihistamine,1,9.49,9.49,OTC
TXN003866,2025-10-19,PH002,Bandra Apollo Pharmacy,Bandra,Metordil-XL 50 Tablet,Cardiovascular,1,6.27,6.27,Rx
TXN003867,2025-10-19,PH012,Worli Generic Aid,Worli,Clobesol-N Cream,Dermatological,1,3.45,3.45,OTC
TXN003868,2025-10-19,PH003,Dadar MedPlus,Dadar,Parapet 50mg/500mg Tablet,Analgesic,3,1.81,5.43,OTC
TXN003869,2025-10-19,PH004,Powai MedPlus,Powai,Unicontin-E 400 Tablet CR,Respiratory,2,21.0,42.0,OTC
TXN003870,2025-10-19,PH008,Goregaon Apollo Pharmacy,Goregaon,Formicort-FT Capsule,Respiratory,5,11.45,57.25,OTC
TXN003871,2025-10-19,PH008,Goregaon Apollo Pharmacy,Goregaon,Ofbid OZ Tablet,Antibiotic,3,7.37,22.11,Rx
TXN003872,2025-10-19,PH001,Andheri MedPlus,Andheri,Nexito LS Tablet,Neurological,4,15.05,60.2,Rx
TXN003873,2025-10-19,PH001,Andheri MedPlus,Andheri,Zoryl-M 2 Tablet PR,Antidiabetic,2,15.1,30.2,Rx
TXN003874,2025-10-19,PH005,Chembur MedPlus,Chembur,Thyrolix 100mcg Tablet,Hormonal,1,1.22,1.22,Rx
TXN003875,2025-10-19,PH007,Thane City Chemist,Thane,Glimesoft M1 1mg/500mg Tablet,Antidiabetic,4,3.9,15.6,Rx
TXN003876,2025-10-19,PH002,Bandra Apollo Pharmacy,Bandra,Clopogril-AS Tablet,Analgesic,3,5.07,15.21,OTC
TXN003877,2025-10-19,PH005,Chembur MedPlus,Chembur,Clonova 0.05% Cream,Dermatological,3,3.03,9.09,OTC
TXN003878,2025-10-19,PH010,Vile Parle Generic Aid,Vile Parle,Atorin 40mg Tablet,Cardiovascular,2,20.94,41.88,Rx
TXN003879,2025-10-19,PH008,Goregaon Apollo Pharmacy,Goregaon,Fenprost G 200mg/20mg Capsule SR,Analgesic,1,7.68,7.68,OTC
TXN003880,2025-10-19,PH007,Thane City Chemist,Thane,Atorin 40mg Tablet,Cardiovascular,4,22.65,90.6,Rx
TXN003881,2025-10-19,PH008,Goregaon Apollo Pharmacy,Goregaon,Napuse 250mg/10mg Tablet,Analgesic,2,4.29,8.58,OTC
TXN003882,2025-10-19,PH004,Powai MedPlus,Powai,Mdeys L 5mg/10mg Tablet,Antihistamine,1,9.06,9.06,OTC
TXN003883,2025-10-19,PH007,Thane City Chemist,Thane,Monteshot L 5mg/10mg Tablet,Antihistamine,5,11.05,55.25,OTC
TXN003884,2025-10-19,PH011,Kurla MedPlus,Kurla,Opraz 20mg Capsule,Gastrointestinal,3,4.28,12.84,OTC
TXN003885,2025-10-19,PH009,Malad City Chemist,Malad,Flagapar Infusion,Analgesic,3,5.17,15.51,OTC
TXN003886,2025-10-19,PH011,Kurla MedPlus,Kurla,Gmp 1 Tablet,Antidiabetic,5,3.53,17.65,Rx
TXN003887,2025-10-19,PH001,Andheri MedPlus,Andheri,Priux 75mg Capsule,Neurological,1,13.58,13.58,Rx
TXN003888,2025-10-19,PH006,Borivali Apollo Pharmacy,Borivali,Newpam Tablet,Analgesic,1,2.88,2.88,OTC
TXN003889,2025-10-19,PH010,Vile Parle Generic Aid,Vile Parle,Fenora-S 100mg Injection,Supplement,5,270.46,1352.3,Rx
TXN003890,2025-10-19,PH006,Borivali Apollo Pharmacy,Borivali,Keto Cream,Dermatological,5,7.24,36.2,OTC
TXN003891,2025-10-20,PH005,Chembur MedPlus,Chembur,Tcoglob 5mg Capsule,Dermatological,2,182.94,365.88,OTC
TXN003892,2025-10-20,PH010,Vile Parle Generic Aid,Vile Parle,Exiplon 4 mg/10 mg Syrup,Antihistamine,2,0.91,1.82,OTC
TXN003893,2025-10-20,PH001,Andheri MedPlus,Andheri,Rosarex 5mg Tablet,Cardiovascular,5,5.09,25.45,Rx
TXN003894,2025-10-20,PH012,Worli Generic Aid,Worli,Keto Cream,Dermatological,5,7.57,37.85,OTC
TXN003895,2025-10-20,PH010,Vile Parle Generic Aid,Vile Parle,Scom 20mg Capsule,Gastrointestinal,3,2.15,6.45,OTC
TXN003896,2025-10-20,PH007,Thane City Chemist,Thane,Momenta 0.10% Cream,Dermatological,1,27.48,27.48,OTC
TXN003897,2025-10-20,PH012,Worli Generic Aid,Worli,Dobce 500mg Capsule,Supplement,5,12.9,64.5,OTC
TXN003898,2025-10-20,PH001,Andheri MedPlus,Andheri,Canazole Dusting Powder,Dermatological,2,1.15,2.3,OTC
TXN003899,2025-10-20,PH002,Bandra Apollo Pharmacy,Bandra,Sunthyroid 100mcg Tablet,Hormonal,2,26.5,53.0,Rx
TXN003900,2025-10-20,PH007,Thane City Chemist,Thane,Redion 100mg Injection,Supplement,4,46.75,187.0,Rx
TXN003901,2025-10-20,PH011,Kurla MedPlus,Kurla,Triobimet 1mg/500mg/15mg Tablet ER,Antidiabetic,3,13.05,39.15,Rx
TXN003902,2025-10-20,PH009,Malad City Chemist,Malad,Temaz 20mg Capsule,Gastrointestinal,2,4.03,8.06,OTC
TXN003903,2025-10-20,PH007,Thane City Chemist,Thane,Thyrocare 50mcg Tablet,Hormonal,1,1.03,1.03,Rx
TXN003904,2025-10-20,PH012,Worli Generic Aid,Worli,Thyronorm 88mcg Tablet,Hormonal,3,1.87,5.61,Rx
TXN003905,2025-10-20,PH009,Malad City Chemist,Malad,Invog 0.3mg Tablet,Antidiabetic,2,9.68,19.36,Rx
TXN003906,2025-10-20,PH003,Dadar MedPlus,Dadar,Lodens 20mg Tablet,Cardiovascular,5,8.39,41.95,Rx
TXN003907,2025-10-20,PH008,Goregaon Apollo Pharmacy,Goregaon,Vezfer 100mg Injection,Supplement,5,47.46,237.3,Rx
TXN003908,2025-10-20,PH004,Powai MedPlus,Powai,Prifix 200mg Tablet,Antibiotic,1,21.04,21.04,Rx
TXN003909,2025-10-20,PH001,Andheri MedPlus,Andheri,Tenlifast M 1000mg/20mg Tablet,Antidiabetic,1,17.22,17.22,Rx
TXN003910,2025-10-20,PH011,Kurla MedPlus,Kurla,Gimi 2mg Tablet,Antidiabetic,4,5.56,22.24,Rx
TXN003911,2025-10-20,PH002,Bandra Apollo Pharmacy,Bandra,Dailymet GP 1 Tablet SR,Antidiabetic,3,10.14,30.42,Rx
TXN003912,2025-10-20,PH009,Malad City Chemist,Malad,Glimbite-M2 Tablet SR,Antidiabetic,1,6.6,6.6,Rx
TXN003913,2025-10-20,PH006,Borivali Apollo Pharmacy,Borivali,Thyronil 150mcg Tablet,Hormonal,2,1.57,3.14,Rx
TXN003914,2025-10-20,PH007,Thane City Chemist,Thane,Mobicure MR 100mg/325mg/250mg Tablet,Analgesic,2,16.89,33.78,OTC
TXN003915,2025-10-20,PH010,Vile Parle Generic Aid,Vile Parle,Gimi 2mg Tablet,Antidiabetic,2,5.81,11.62,Rx
TXN003916,2025-10-20,PH006,Borivali Apollo Pharmacy,Borivali,Q Vilda M 500mg/50mg Tablet,Antidiabetic,5,7.95,39.75,Rx
TXN003917,2025-10-20,PH011,Kurla MedPlus,Kurla,Sysvog 0.3mg Tablet,Antidiabetic,2,4.83,9.66,Rx
TXN003918,2025-10-20,PH011,Kurla MedPlus,Kurla,Tcoglob 5mg Capsule,Dermatological,5,182.65,913.25,OTC
TXN003919,2025-10-20,PH010,Vile Parle Generic Aid,Vile Parle,Fenace 125mg Oral Suspension,Analgesic,4,0.59,2.36,OTC
TXN003920,2025-10-20,PH002,Bandra Apollo Pharmacy,Bandra,Glimisave M 3 Tablet PR,Antidiabetic,1,11.48,11.48,Rx
TXN003921,2025-10-20,PH010,Vile Parle Generic Aid,Vile Parle,Salbuton 4 Tablet,Respiratory,5,4.01,20.05,OTC
TXN003922,2025-10-20,PH006,Borivali Apollo Pharmacy,Borivali,Momeflo Nasal Spray,Dermatological,5,39.99,199.95,OTC
TXN003923,2025-10-20,PH005,Chembur MedPlus,Chembur,Ketonol Scalp Solution,Dermatological,2,2.35,4.7,OTC
TXN003924,2025-10-20,PH003,Dadar MedPlus,Dadar,Pantokem 40 Tablet,Gastrointestinal,3,6.8,20.4,OTC
TXN003925,2025-10-21,PH008,Goregaon Apollo Pharmacy,Goregaon,FEE Oral Drops,Analgesic,2,1.36,2.72,OTC
TXN003926,2025-10-21,PH008,Goregaon Apollo Pharmacy,Goregaon,Xpace-MR Tablet,Analgesic,5,7.99,39.95,OTC
TXN003927,2025-10-21,PH008,Goregaon Apollo Pharmacy,Goregaon,Parapet 50mg/500mg Tablet,Analgesic,1,1.95,1.95,OTC
TXN003928,2025-10-21,PH006,Borivali Apollo Pharmacy,Borivali,Zolorest-FX Tablet,Neurological,1,6.94,6.94,Rx
TXN003929,2025-10-21,PH011,Kurla MedPlus,Kurla,Salobet Ointment,Dermatological,2,5.08,10.16,OTC
TXN003930,2025-10-21,PH009,Malad City Chemist,Malad,Citlense-M Oral Suspension,Antihistamine,4,1.25,5.0,OTC
TXN003931,2025-10-21,PH007,Thane City Chemist,Thane,Diclocas 75mg Injection,Analgesic,4,15.84,63.36,Rx
TXN003932,2025-10-21,PH010,Vile Parle Generic Aid,Vile Parle,Ceftromez 250mg Injection,Antibiotic,2,28.53,57.06,Rx
TXN003933,2025-10-21,PH005,Chembur MedPlus,Chembur,Thyrox 150 Tablet,Hormonal,1,1.97,1.97,Rx
TXN003934,2025-10-21,PH009,Malad City Chemist,Malad,Raastel 80 Tablet,Cardiovascular,3,10.79,32.37,Rx
TXN003935,2025-10-21,PH002,Bandra Apollo Pharmacy,Bandra,Drabe D 30mg/20mg Capsule SR,Gastrointestinal,2,9.18,18.36,OTC
TXN003936,2025-10-21,PH003,Dadar MedPlus,Dadar,Triobimet 2 Tablet ER,Antidiabetic,3,19.91,59.73,Rx
TXN003937,2025-10-21,PH005,Chembur MedPlus,Chembur,Triobimet 2 Tablet ER,Antidiabetic,2,17.97,35.94,Rx
TXN003938,2025-10-21,PH008,Goregaon Apollo Pharmacy,Goregaon,Skaxim 500mg Tablet,Antibiotic,4,6.49,25.96,Rx
TXN003939,2025-10-21,PH004,Powai MedPlus,Powai,Ibinide 200 Nexcap,Respiratory,1,6.2,6.2,OTC
TXN003940,2025-10-21,PH003,Dadar MedPlus,Dadar,Cefimun 250mg Tablet,Antibiotic,3,20.66,61.98,Rx
TXN003941,2025-10-21,PH010,Vile Parle Generic Aid,Vile Parle,Budesule 0.5mg Respules,Respiratory,3,12.66,37.98,OTC
TXN003942,2025-10-21,PH001,Andheri MedPlus,Andheri,Monago-L Tablet,Antihistamine,4,5.76,23.04,OTC
TXN003943,2025-10-21,PH002,Bandra Apollo Pharmacy,Bandra,Budesule 0.5mg Respules,Respiratory,2,12.63,25.26,OTC
TXN003944,2025-10-21,PH001,Andheri MedPlus,Andheri,Monteshot L 5mg/10mg Tablet,Antihistamine,2,10.96,21.92,OTC
TXN003945,2025-10-21,PH011,Kurla MedPlus,Kurla,Juvigen-G 300mg/500mcg Tablet,Neurological,3,11.3,33.9,Rx
TXN003946,2025-10-21,PH008,Goregaon Apollo Pharmacy,Goregaon,Euthyrox 100 Tablet,Hormonal,1,1.59,1.59,Rx
TXN003947,2025-10-21,PH006,Borivali Apollo Pharmacy,Borivali,Fenics MR 100mg/325mg/250mg Tablet,Analgesic,5,8.24,41.2,OTC
TXN003948,2025-10-21,PH009,Malad City Chemist,Malad,Richcalvit Tablet,Supplement,4,5.73,22.92,OTC
TXN003949,2025-10-21,PH004,Powai MedPlus,Powai,Fepanil 120mg/5ml Syrup,Analgesic,3,0.72,2.16,OTC
TXN003950,2025-10-21,PH012,Worli Generic Aid,Worli,Triobimet 2 Tablet ER,Antidiabetic,2,19.92,39.84,Rx
TXN003951,2025-10-21,PH005,Chembur MedPlus,Chembur,FEE Oral Drops,Analgesic,5,1.37,6.85,OTC
TXN003952,2025-10-21,PH011,Kurla MedPlus,Kurla,Salobet Ointment,Dermatological,5,5.05,25.25,OTC
TXN003953,2025-10-21,PH006,Borivali Apollo Pharmacy,Borivali,Aknerv-G Tablet,Neurological,1,12.64,12.64,Rx
TXN003954,2025-10-21,PH012,Worli Generic Aid,Worli,Napuse 250mg/10mg Tablet,Analgesic,4,4.49,17.96,OTC
TXN003955,2025-10-21,PH010,Vile Parle Generic Aid,Vile Parle,Glimwik M 2mg/500mg Tablet,Antidiabetic,1,9.02,9.02,Rx
TXN003956,2025-10-21,PH006,Borivali Apollo Pharmacy,Borivali,Ofloxemm-OZ Tablet,Antibiotic,4,7.95,31.8,Rx
TXN003957,2025-10-22,PH002,Bandra Apollo Pharmacy,Bandra,Juvigen-G 300mg/500mcg Tablet,Neurological,1,9.86,9.86,Rx
TXN003958,2025-10-22,PH008,Goregaon Apollo Pharmacy,Goregaon,Popucef 500mg Tablet,Antibiotic,1,46.61,46.61,Rx
TXN003959,2025-10-22,PH009,Malad City Chemist,Malad,Nam Safe Plus Syrup,Analgesic,4,0.7,2.8,OTC
TXN003960,2025-10-22,PH004,Powai MedPlus,Powai,Fexodive 180mg Tablet,Antihistamine,3,12.52,37.56,OTC
TXN003961,2025-10-22,PH006,Borivali Apollo Pharmacy,Borivali,Thyronil 150mcg Tablet,Hormonal,4,1.45,5.8,Rx
TXN003962,2025-10-22,PH006,Borivali Apollo Pharmacy,Borivali,Keto Cream,Dermatological,1,7.41,7.41,OTC
TXN003963,2025-10-22,PH011,Kurla MedPlus,Kurla,Emesafe 2mg Injection,Gastrointestinal,5,8.6,43.0,Rx
TXN003964,2025-10-22,PH002,Bandra Apollo Pharmacy,Bandra,Durabec Breath Inhaler,Respiratory,1,6.76,6.76,OTC
TXN003965,2025-10-22,PH007,Thane City Chemist,Thane,Glorimet Forte G1 Tablet,Antidiabetic,2,8.39,16.78,Rx
TXN003966,2025-10-22,PH003,Dadar MedPlus,Dadar,Freemol 100mg/325mg Tablet,Analgesic,2,5.09,10.18,OTC
TXN003967,2025-10-22,PH006,Borivali Apollo Pharmacy,Borivali,Thyrosoft 25mcg Tablet,Hormonal,3,1.36,4.08,Rx
TXN003968,2025-10-22,PH006,Borivali Apollo Pharmacy,Borivali,Roztel-H 40mg/12.5mg Tablet,Cardiovascular,1,9.46,9.46,Rx
TXN003969,2025-10-22,PH007,Thane City Chemist,Thane,Combimist-L CFC Free Inhaler,Respiratory,2,1.8,3.6,OTC
TXN003970,2025-10-22,PH006,Borivali Apollo Pharmacy,Borivali,Cotrip-H Tablet,Neurological,1,3.89,3.89,Rx
TXN003971,2025-10-22,PH005,Chembur MedPlus,Chembur,Thyrine 100mcg Tablet,Hormonal,3,1.26,3.78,Rx
TXN003972,2025-10-22,PH001,Andheri MedPlus,Andheri,Skylor 10 Tablet,Antihistamine,3,3.8,11.4,OTC
TXN003973,2025-10-22,PH006,Borivali Apollo Pharmacy,Borivali,Napuse 250mg/10mg Tablet,Analgesic,1,4.85,4.85,OTC
TXN003974,2025-10-22,PH005,Chembur MedPlus,Chembur,Ticocef S 250mg/125mg Injection,Antibiotic,1,44.51,44.51,Rx
TXN003975,2025-10-22,PH010,Vile Parle Generic Aid,Vile Parle,Newpam Tablet,Analgesic,3,2.91,8.73,OTC
TXN003976,2025-10-22,PH002,Bandra Apollo Pharmacy,Bandra,Eltroxin 75mcg Tablet,Hormonal,3,1.69,5.07,Rx
TXN003977,2025-10-22,PH004,Powai MedPlus,Powai,Canazole Dusting Powder,Dermatological,1,1.14,1.14,OTC
TXN003978,2025-10-22,PH006,Borivali Apollo Pharmacy,Borivali,Gably 75mg Tablet,Neurological,2,7.8,15.6,Rx
TXN003979,2025-10-22,PH012,Worli Generic Aid,Worli,Betsalic Lotion,Dermatological,1,2.7,2.7,OTC
TXN003980,2025-10-22,PH012,Worli Generic Aid,Worli,Estilonil 10mg Tablet,Neurological,3,7.46,22.38,Rx
TXN003981,2025-10-22,PH010,Vile Parle Generic Aid,Vile Parle,NVM-LC Tablet,Supplement,3,17.95,53.85,OTC
TXN003982,2025-10-22,PH006,Borivali Apollo Pharmacy,Borivali,Exiplon 4 mg/10 mg Syrup,Antihistamine,1,0.91,0.91,OTC
TXN003983,2025-10-22,PH007,Thane City Chemist,Thane,Kezol Lotion,Dermatological,4,1.81,7.24,OTC
TXN003984,2025-10-22,PH010,Vile Parle Generic Aid,Vile Parle,Acondec S 50mg/10mg Tablet,Analgesic,5,4.84,24.2,OTC
TXN003985,2025-10-22,PH011,Kurla MedPlus,Kurla,Uniron S 100mg Injection,Supplement,4,265.4,1061.6,Rx
TXN003986,2025-10-22,PH003,Dadar MedPlus,Dadar,Lodens 20mg Tablet,Cardiovascular,4,7.99,31.96,Rx
TXN003987,2025-10-22,PH011,Kurla MedPlus,Kurla,Ceftromez 250mg Injection,Antibiotic,4,27.73,110.92,Rx
TXN003988,2025-10-22,PH002,Bandra Apollo Pharmacy,Bandra,Lequit CS Suspension,Antihistamine,3,0.71,2.13,OTC
TXN003989,2025-10-22,PH010,Vile Parle Generic Aid,Vile Parle,Depnuf 40mg Capsule,Neurological,2,5.61,11.22,Rx
TXN003990,2025-10-22,PH010,Vile Parle Generic Aid,Vile Parle,Ibinide 200 Nexcap,Respiratory,2,6.21,12.42,OTC
TXN003991,2025-10-22,PH009,Malad City Chemist,Malad,Hibone-D Oral Drops,Supplement,2,3.34,6.68,OTC
TXN003992,2025-10-22,PH007,Thane City Chemist,Thane,Dedep 20mg Tablet,Neurological,4,2.26,9.04,Rx
TXN003993,2025-10-22,PH012,Worli Generic Aid,Worli,Sanzone 1000mg Injection,Antibiotic,4,47.69,190.76,Rx
TXN003994,2025-10-22,PH009,Malad City Chemist,Malad,Clorap S Ointment,Dermatological,4,6.27,25.08,OTC
TXN003995,2025-10-22,PH001,Andheri MedPlus,Andheri,Thyrosoft 25mcg Tablet,Hormonal,5,1.21,6.05,Rx
TXN003996,2025-10-22,PH008,Goregaon Apollo Pharmacy,Goregaon,Formonide 100 Inhaler,Respiratory,3,2.41,7.23,OTC
TXN003997,2025-10-22,PH009,Malad City Chemist,Malad,Seglin NT 75mg/10mg Tablet,Neurological,1,19.92,19.92,Rx
TXN003998,2025-10-22,PH008,Goregaon Apollo Pharmacy,Goregaon,Lotan 25mg Tablet,Cardiovascular,3,1.52,4.56,Rx
TXN003999,2025-10-22,PH005,Chembur MedPlus,Chembur,Cocoryl 2mg/10mg Tablet,Antihistamine,3,4.22,12.66,OTC
TXN004000,2025-10-22,PH010,Vile Parle Generic Aid,Vile Parle,Debiliptin M 500mg/20mg Tablet SR,Antidiabetic,1,12.94,12.94,Rx
TXN004001,2025-10-22,PH004,Powai MedPlus,Powai,Atodin 20mg Tablet,Cardiovascular,1,5.54,5.54,Rx
TXN004002,2025-10-22,PH004,Powai MedPlus,Powai,Alerkim Forte 1mg Tablet,Dermatological,5,0.65,3.25,OTC
TXN004003,2025-10-22,PH006,Borivali Apollo Pharmacy,Borivali,Lemocit AM 5mg/60mg Tablet,Antihistamine,1,7.73,7.73,OTC
TXN004004,2025-10-22,PH008,Goregaon Apollo Pharmacy,Goregaon,Rosca 20mg Tablet,Cardiovascular,3,14.43,43.29,Rx
TXN004005,2025-10-22,PH012,Worli Generic Aid,Worli,Levotran 500mg Tablet,Antibiotic,3,7.27,21.81,Rx
TXN004006,2025-10-22,PH012,Worli Generic Aid,Worli,Winixia 500mg Tablet SR,Antidiabetic,1,1.97,1.97,Rx
TXN004007,2025-10-22,PH008,Goregaon Apollo Pharmacy,Goregaon,Hibone-D Oral Drops,Supplement,4,3.42,13.68,OTC
TXN004008,2025-10-22,PH007,Thane City Chemist,Thane,Metwin XL 50mg Tablet,Cardiovascular,1,5.79,5.79,Rx
TXN004009,2025-10-22,PH002,Bandra Apollo Pharmacy,Bandra,Ramveda-H 2.5mg/12.5mg Tablet,Cardiovascular,2,6.36,12.72,Rx
TXN004010,2025-10-23,PH009,Malad City Chemist,Malad,ONA 0.25mg Tablet MD,Neurological,5,1.55,7.75,Rx
TXN004011,2025-10-23,PH002,Bandra Apollo Pharmacy,Bandra,Metwin XL 50mg Tablet,Cardiovascular,4,6.41,25.64,Rx
TXN004012,2025-10-23,PH011,Kurla MedPlus,Kurla,Clonarey 2mg Tablet,Neurological,2,5.77,11.54,Rx
TXN004013,2025-10-23,PH010,Vile Parle Generic Aid,Vile Parle,DavaIndia Desloratadine 5mg Tablet,Antihistamine,3,1.97,5.91,OTC
TXN004014,2025-10-23,PH008,Goregaon Apollo Pharmacy,Goregaon,Danket Shampoo,Dermatological,1,3.08,3.08,OTC
TXN004015,2025-10-23,PH007,Thane City Chemist,Thane,DavaIndia Desloratadine 5mg Tablet,Antihistamine,1,2.13,2.13,OTC
TXN004016,2025-10-23,PH010,Vile Parle Generic Aid,Vile Parle,Clobeta GM Cream,Dermatological,5,5.44,27.2,OTC
TXN004017,2025-10-23,PH003,Dadar MedPlus,Dadar,Dedep 20mg Tablet,Neurological,1,2.03,2.03,Rx
TXN004018,2025-10-23,PH004,Powai MedPlus,Powai,CV 60K Softgel Capsule,Supplement,2,24.64,49.28,OTC
